loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
2000.0,0.16140000000000002,70.46,MORTGAGE,104000.0,Source Verified,n,20.27,0.0,0.0,11.0,0.0,8940.0,33.0,f,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Joint App,0.0,0.0,87479.0,1.0,5.0,2.0,5.0,2.0,78539.0,86.0,0.0,2.0,1363.0,80.0,15100.0,3.0,17.0,6.0,7.0,7953.0,4248.0,38.4,0.0,0.0,132.0,215.0,19.0,2.0,1.0,25.0,2.0,0.0,3.0,5.0,3.0,7.0,19.0,6.0,13.0,5.0,11.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,100040.0,87479.0,6900.0,84940.0,N,N,high_risk
12000.0,0.2,317.93,RENT,45000.0,Source Verified,n,30.83,0.0,1.0,9.0,0.0,9653.0,30.0,w,12000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,41044.0,0.0,5.0,0.0,1.0,21.0,31391.0,65.0,0.0,0.0,3990.0,67.0,88500.0,1.0,1.0,1.0,1.0,4560.0,78077.0,70.7,0.0,0.0,110.0,95.0,79.0,21.0,0.0,80.0,0.0,0.0,2.0,3.0,3.0,3.0,26.0,4.0,4.0,3.0,9.0,0.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,136609.0,41044.0,85500.0,48109.0,N,N,high_risk
8000.0,0.0819,251.4,MORTGAGE,200000.0,Not Verified,n,27.08,0.0,0.0,22.0,0.0,74311.0,36.0,w,8000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Joint App,0.0,0.0,262685.0,0.0,4.0,0.0,0.0,25.0,51099.0,47.0,0.0,3.0,10640.0,58.0,110600.0,0.0,2.0,1.0,3.0,11940.0,26836.0,69.6,0.0,0.0,142.0,415.0,14.0,14.0,3.0,21.0,3.0,0.0,10.0,14.0,11.0,15.0,10.0,16.0,22.0,14.0,22.0,0.0,0.0,0.0,0.0,97.2,27.3,0.0,0.0,372827.0,131090.0,88400.0,108418.0,N,N,high_risk
14000.0,0.11710000000000001,463.07,RENT,74000.0,Not Verified,n,16.48,1.0,1.0,24.0,1.0,6864.0,98.0,w,14000.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,22445.0,5.0,2.0,5.0,8.0,3.0,15581.0,80.0,7.0,13.0,700.0,43.0,33000.0,5.0,0.0,5.0,21.0,1122.0,8299.0,11.7,0.0,0.0,215.0,172.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,6.0,34.0,21.0,20.0,77.0,4.0,24.0,0.0,0.0,1.0,12.0,100.0,25.0,1.0,0.0,52412.0,22445.0,9400.0,19412.0,N,N,high_risk
13500.0,0.0819,424.23,MORTGAGE,60000.0,Source Verified,n,24.3,0.0,1.0,19.0,1.0,6991.0,23.0,w,13500.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,41323.0,2.0,2.0,1.0,3.0,6.0,34332.0,88.0,2.0,4.0,2412.0,22.0,65100.0,3.0,0.0,1.0,7.0,2175.0,29100.0,13.6,0.0,0.0,84.0,75.0,3.0,3.0,0.0,17.0,6.0,0.0,4.0,7.0,6.0,6.0,6.0,17.0,17.0,7.0,19.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,120275.0,41323.0,33700.0,55175.0,N,N,high_risk
16000.0,0.139,546.07,OWN,190000.0,Not Verified,n,18.33,0.0,0.0,23.0,0.0,18945.0,48.0,w,16000.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Joint App,0.0,0.0,346933.0,1.0,7.0,1.0,1.0,9.0,152142.0,65.0,1.0,2.0,11669.0,43.0,99500.0,0.0,1.0,1.0,3.0,15084.0,60555.0,23.8,0.0,0.0,164.0,224.0,3.0,3.0,4.0,3.0,9.0,0.0,4.0,4.0,7.0,10.0,23.0,12.0,21.0,4.0,23.0,0.0,0.0,0.0,2.0,100.0,14.3,0.0,0.0,598328.0,171087.0,79500.0,200966.0,N,N,high_risk
6400.0,0.2,237.85,OWN,250000.0,Source Verified,n,10.22,0.0,2.0,13.0,0.0,30291.0,25.0,w,6400.0,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,1110123.0,1.0,7.0,4.0,5.0,3.0,37512.0,75.0,0.0,0.0,5644.0,85.0,29900.0,2.0,5.0,3.0,5.0,85394.0,0.0,102.3,0.0,0.0,197.0,184.0,26.0,3.0,8.0,26.0,2.0,0.0,3.0,4.0,3.0,4.0,12.0,4.0,5.0,4.0,13.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,1209748.0,67803.0,9900.0,49848.0,N,N,high_risk
27775.0,0.1797,704.85,OWN,70000.0,Verified,n,45.99,0.0,0.0,22.0,0.0,29435.0,37.0,w,27775.0,27775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Joint App,0.0,793.0,324022.0,2.0,3.0,2.0,3.0,6.0,90942.0,92.0,2.0,6.0,4075.0,65.0,68400.0,3.0,1.0,4.0,9.0,14728.0,25425.0,37.8,0.0,0.0,150.0,309.0,4.0,4.0,4.0,4.0,6.0,0.0,8.0,11.0,9.0,10.0,9.0,18.0,24.0,11.0,22.0,0.0,0.0,0.0,4.0,97.2,22.2,0.0,0.0,384449.0,120377.0,40900.0,100046.0,N,N,high_risk
4000.0,0.08810000000000001,126.85,MORTGAGE,75000.0,Not Verified,n,17.94,0.0,1.0,10.0,0.0,5925.0,28.0,f,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,1200.0,32417.0,1.0,1.0,0.0,1.0,16.0,26492.0,80.0,1.0,1.0,2435.0,36.0,63600.0,0.0,1.0,2.0,2.0,3602.0,56175.0,10.5,0.0,0.0,124.0,385.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,6.0,8.0,12.0,3.0,9.0,23.0,6.0,10.0,0.0,0.0,0.0,1.0,96.3,28.6,0.0,0.0,96551.0,32417.0,62100.0,32951.0,N,N,high_risk
10000.0,0.0646,306.31,MORTGAGE,219990.0,Not Verified,n,8.53,0.0,0.0,18.0,0.0,1584.0,51.0,w,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,108361.0,1.0,8.0,2.0,4.0,3.0,106777.0,63.0,0.0,1.0,1170.0,36.0,66000.0,0.0,0.0,3.0,5.0,6374.0,48011.0,2.4,0.0,0.0,150.0,410.0,23.0,3.0,6.0,23.0,3.0,0.0,2.0,6.0,4.0,7.0,21.0,10.0,24.0,6.0,18.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,206428.0,108361.0,49200.0,140428.0,N,N,high_risk
30000.0,0.1797,761.32,MORTGAGE,130000.0,Not Verified,n,21.91,0.0,0.0,12.0,0.0,29929.0,15.0,w,29726.0,29726.0,731.37,731.37,274.0,419.3,38.07,0.0,0.0,761.32,0.0,1.0,Individual,0.0,0.0,477578.0,0.0,2.0,0.0,2.0,18.0,64176.0,73.0,0.0,0.0,13204.0,79.0,35600.0,1.0,0.0,1.0,2.0,39798.0,5812.0,82.7,0.0,0.0,38.0,455.0,34.0,18.0,3.0,34.0,10.0,0.0,7.0,8.0,7.0,7.0,3.0,8.0,9.0,8.0,12.0,0.0,0.0,0.0,0.0,86.7,85.7,0.0,0.0,609581.0,94105.0,33600.0,77980.0,N,N,high_risk
11700.0,0.28800000000000003,489.03,RENT,76120.0,Source Verified,n,16.47,2.0,2.0,8.0,0.0,6135.0,46.0,w,11529.21,11529.21,470.31,470.31,170.79,299.52,0.0,0.0,0.0,489.03,0.0,1.0,Individual,0.0,1048.0,239040.0,1.0,3.0,1.0,1.0,1.0,232905.0,70.0,0.0,0.0,2366.0,53.0,21100.0,3.0,0.0,3.0,1.0,34149.0,5009.0,54.9,0.0,0.0,268.0,539.0,26.0,1.0,2.0,26.0,1.0,2.0,3.0,4.0,3.0,3.0,39.0,5.0,5.0,4.0,8.0,0.0,0.0,1.0,1.0,95.5,66.7,0.0,0.0,246721.0,239040.0,11100.0,225621.0,N,N,high_risk
10500.0,0.0819,213.86,OWN,78750.0,Not Verified,n,18.81,0.0,0.0,10.0,0.0,77608.0,22.0,w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,245488.0,0.0,2.0,1.0,3.0,11.0,32249.0,74.0,1.0,1.0,3503.0,28.0,177000.0,0.0,7.0,1.0,4.0,24549.0,96547.0,8.9,0.0,0.0,161.0,279.0,9.0,9.0,3.0,9.0,9.0,0.0,3.0,4.0,5.0,8.0,7.0,7.0,12.0,4.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,420424.0,109857.0,106000.0,43649.0,N,N,high_risk
5000.0,0.25,198.8,RENT,46000.0,Verified,n,28.25,0.0,2.0,6.0,0.0,1893.0,14.0,w,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,25829.0,1.0,3.0,1.0,2.0,5.0,20799.0,59.0,0.0,1.0,1326.0,64.0,2200.0,2.0,0.0,2.0,3.0,4305.0,307.0,86.0,0.0,0.0,137.0,139.0,14.0,5.0,0.0,14.0,0.0,0.0,2.0,2.0,2.0,2.0,9.0,2.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,40661.0,25829.0,2200.0,35324.0,N,N,high_risk
10000.0,0.2,371.64,OWN,98000.0,Not Verified,n,12.0,0.0,1.0,9.0,0.0,19685.0,21.0,w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,30358.0,1.0,1.0,0.0,2.0,19.0,10673.0,44.0,2.0,2.0,9781.0,57.0,29400.0,1.0,0.0,2.0,4.0,5060.0,378.0,97.9,0.0,0.0,149.0,111.0,4.0,4.0,1.0,4.0,4.0,0.0,3.0,5.0,5.0,7.0,8.0,8.0,12.0,5.0,9.0,0.0,0.0,0.0,2.0,95.2,100.0,0.0,0.0,53415.0,30358.0,17900.0,24015.0,N,N,high_risk
12000.0,0.1033,389.07,RENT,72800.0,Not Verified,n,26.47,0.0,3.0,18.0,0.0,9884.0,26.0,f,12000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,182258.0,3.0,13.0,3.0,7.0,1.0,172374.0,110.0,0.0,0.0,4263.0,76.0,105100.0,2.0,0.0,4.0,7.0,10125.0,95216.0,10.9,0.0,0.0,140.0,135.0,58.0,1.0,0.0,58.0,0.0,0.0,4.0,4.0,5.0,7.0,17.0,5.0,9.0,4.0,18.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,270895.0,182258.0,105100.0,165795.0,N,N,high_risk
25900.0,0.1797,935.96,MORTGAGE,50199.0,Verified,n,33.33,0.0,3.0,35.0,0.0,14501.0,63.0,w,25900.0,25900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,122108.0,4.0,15.0,1.0,3.0,12.0,107607.0,100.0,11.0,19.0,4036.0,56.0,83200.0,7.0,2.0,6.0,22.0,3489.0,37687.0,27.7,0.0,0.0,81.0,73.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,9.0,11.0,19.0,29.0,20.0,34.0,9.0,35.0,0.0,0.0,0.0,12.0,100.0,9.1,0.0,0.0,192429.0,122108.0,52100.0,109229.0,N,N,high_risk
10000.0,0.0756,311.34,MORTGAGE,209543.0,Source Verified,n,4.99,0.0,0.0,4.0,0.0,1193.0,11.0,w,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,352896.0,1.0,1.0,0.0,0.0,31.0,2295.0,11.0,1.0,1.0,1193.0,24.0,10000.0,0.0,0.0,0.0,2.0,88224.0,8807.0,11.9,0.0,0.0,147.0,154.0,5.0,5.0,2.0,5.0,19.0,0.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,426060.0,11926.0,10000.0,21394.0,N,N,high_risk
10000.0,0.1033,324.23,MORTGAGE,227600.0,Not Verified,n,9.07,0.0,0.0,10.0,0.0,32376.0,28.0,w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,204247.0,0.0,2.0,0.0,0.0,33.0,15597.0,57.0,1.0,5.0,16060.0,46.0,76500.0,1.0,1.0,1.0,5.0,20425.0,39455.0,44.8,0.0,0.0,282.0,275.0,10.0,10.0,3.0,20.0,8.0,0.0,5.0,7.0,5.0,11.0,6.0,7.0,19.0,7.0,10.0,0.0,0.0,0.0,1.0,96.2,40.0,0.0,0.0,283082.0,47973.0,71500.0,27559.0,N,N,high_risk
10000.0,0.08810000000000001,317.12,MORTGAGE,219765.0,Source Verified,n,7.39,0.0,1.0,7.0,0.0,5648.0,44.0,w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,106798.0,0.0,4.0,0.0,1.0,22.0,101150.0,34.0,0.0,0.0,5648.0,9.0,82000.0,1.0,1.0,1.0,1.0,15257.0,58352.0,8.8,0.0,0.0,162.0,164.0,31.0,22.0,8.0,31.0,0.0,0.0,1.0,1.0,2.0,2.0,30.0,3.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,207610.0,106798.0,64000.0,125610.0,N,N,high_risk
6750.0,0.1557,235.88,MORTGAGE,46000.0,Source Verified,n,18.55,0.0,0.0,6.0,0.0,16015.0,12.0,w,6750.0,6750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,24074.0,1.0,1.0,1.0,2.0,9.0,8059.0,75.0,1.0,2.0,6530.0,81.0,19000.0,2.0,0.0,3.0,4.0,4815.0,2985.0,84.3,0.0,0.0,138.0,139.0,6.0,6.0,2.0,6.0,1.0,0.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,0.0,0.0,0.0,2.0,100.0,75.0,0.0,0.0,29745.0,24074.0,19000.0,10745.0,N,N,high_risk
8000.0,0.139,273.04,RENT,24000.0,Source Verified,n,26.3,0.0,1.0,7.0,0.0,5339.0,18.0,f,8000.0,7975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,10299.0,0.0,1.0,2.0,2.0,9.0,4960.0,83.0,0.0,1.0,4178.0,25.0,36100.0,0.0,0.0,1.0,3.0,1471.0,16871.0,20.0,0.0,0.0,30.0,238.0,20.0,9.0,0.0,36.0,0.0,0.0,2.0,3.0,3.0,8.0,3.0,6.0,15.0,3.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,42100.0,10299.0,21100.0,6000.0,N,N,high_risk
10000.0,0.11800000000000001,331.19,MORTGAGE,219765.0,Not Verified,n,9.89,1.0,0.0,5.0,0.0,26108.0,13.0,f,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,256158.0,0.0,2.0,0.0,2.0,13.0,58619.0,87.0,0.0,0.0,21071.0,74.0,38000.0,3.0,0.0,2.0,2.0,51232.0,9929.0,68.0,0.0,0.0,143.0,173.0,51.0,13.0,2.0,101.0,3.0,0.0,1.0,2.0,1.0,2.0,5.0,2.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,92.3,0.0,0.0,0.0,445380.0,84727.0,31000.0,75380.0,N,N,high_risk
27500.0,0.08810000000000001,872.07,RENT,90000.0,Verified,n,21.96,0.0,0.0,11.0,0.0,7173.0,13.0,w,27500.0,27500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,45954.0,1.0,2.0,1.0,1.0,11.0,38781.0,66.0,4.0,6.0,2356.0,44.0,46500.0,1.0,2.0,2.0,7.0,4178.0,20567.0,14.3,0.0,0.0,71.0,55.0,6.0,6.0,0.0,10.0,9.0,0.0,6.0,9.0,6.0,6.0,4.0,9.0,9.0,9.0,11.0,0.0,0.0,0.0,5.0,92.3,0.0,0.0,0.0,105161.0,45954.0,24000.0,58661.0,N,N,high_risk
25000.0,0.2235,959.3,MORTGAGE,180000.0,Source Verified,n,24.61,1.0,2.0,15.0,1.0,29716.0,47.0,w,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Individual,0.0,235.0,192566.0,0.0,7.0,0.0,3.0,19.0,140570.0,65.0,0.0,1.0,9362.0,69.0,39900.0,0.0,18.0,3.0,5.0,13755.0,538.0,94.6,0.0,0.0,180.0,148.0,21.0,19.0,2.0,46.0,0.0,1.0,1.0,5.0,1.0,3.0,34.0,7.0,11.0,5.0,14.0,0.0,0.0,1.0,0.0,100.0,100.0,1.0,0.0,242891.0,170286.0,9900.0,178991.0,N,N,high_risk
30000.0,0.1356,1018.93,MORTGAGE,24000.0,Not Verified,n,187.55,0.0,0.0,17.0,0.0,45339.0,30.0,w,29320.07,29320.07,894.63,894.63,679.93,214.7,0.0,0.0,0.0,917.23,0.0,1.0,Joint App,0.0,0.0,313798.0,0.0,4.0,1.0,2.0,9.0,60806.0,68.0,0.0,2.0,10767.0,78.0,54500.0,1.0,2.0,0.0,4.0,18459.0,5536.0,87.3,0.0,0.0,190.0,187.0,14.0,9.0,2.0,19.0,14.0,0.0,7.0,10.0,8.0,9.0,10.0,12.0,18.0,10.0,17.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,409931.0,106145.0,43700.0,115431.0,N,N,high_risk
5000.0,0.1447,172.04,MORTGAGE,70000.0,Not Verified,n,19.0,2.0,0.0,9.0,0.0,7915.0,16.0,w,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,28342.0,0.0,6.0,0.0,1.0,16.0,20427.0,51.0,0.0,0.0,3323.0,58.0,8800.0,0.0,0.0,0.0,1.0,3149.0,885.0,89.9,0.0,0.0,268.0,80.0,26.0,16.0,0.0,26.0,16.0,0.0,3.0,3.0,3.0,4.0,12.0,3.0,4.0,3.0,9.0,0.0,0.0,0.0,0.0,75.0,100.0,0.0,0.0,48597.0,28342.0,8800.0,39797.0,N,N,high_risk
14000.0,0.2727,429.76,MORTGAGE,45000.0,Not Verified,n,16.4,2.0,1.0,5.0,0.0,2193.0,22.0,w,14000.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,76652.0,1.0,1.0,0.0,1.0,20.0,13709.0,70.0,2.0,5.0,2138.0,60.0,7100.0,0.0,3.0,4.0,7.0,15330.0,1862.0,53.5,0.0,0.0,171.0,318.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,5.0,3.0,15.0,2.0,5.0,0.0,0.0,2.0,3.0,90.9,0.0,0.0,0.0,87622.0,15902.0,4000.0,19472.0,N,N,high_risk
9800.0,0.0702,302.69,RENT,71000.0,Not Verified,n,24.56,0.0,2.0,16.0,0.0,15247.0,33.0,w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,166713.0,1.0,2.0,1.0,2.0,1.0,39855.0,76.0,0.0,1.0,8562.0,31.0,124300.0,1.0,1.0,4.0,3.0,10420.0,106453.0,12.5,0.0,0.0,191.0,185.0,18.0,1.0,1.0,18.0,1.0,0.0,5.0,5.0,12.0,23.0,7.0,13.0,25.0,5.0,16.0,0.0,0.0,0.0,1.0,100.0,8.3,0.0,0.0,304565.0,55102.0,121700.0,52578.0,N,N,high_risk
10500.0,0.1072,342.37,OWN,86899.0,Not Verified,n,6.38,0.0,0.0,6.0,0.0,9997.0,13.0,w,10500.0,10500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,147115.0,0.0,2.0,0.0,2.0,15.0,16280.0,88.0,0.0,0.0,3513.0,53.0,31300.0,1.0,0.0,1.0,2.0,24519.0,19417.0,20.7,0.0,0.0,63.0,360.0,65.0,15.0,5.0,65.0,9.0,0.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,200242.0,26277.0,24500.0,18442.0,N,N,high_risk
8000.0,0.0702,247.09,MORTGAGE,69000.0,Not Verified,n,5.17,0.0,0.0,7.0,0.0,0.0,15.0,w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,155476.0,0.0,1.0,0.0,1.0,16.0,12684.0,76.0,0.0,0.0,0.0,18.0,52500.0,1.0,0.0,0.0,1.0,22211.0,52500.0,0.0,0.0,0.0,151.0,348.0,25.0,16.0,3.0,25.0,16.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,231148.0,12684.0,52500.0,16593.0,N,N,high_risk
16000.0,0.1298,363.89,MORTGAGE,100000.0,Verified,n,16.42,0.0,1.0,10.0,0.0,12724.0,14.0,w,16000.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,102946.0,4.0,2.0,0.0,1.0,22.0,41139.0,60.0,4.0,4.0,4732.0,59.0,22100.0,2.0,0.0,1.0,5.0,10295.0,2401.0,73.6,0.0,0.0,26.0,150.0,3.0,3.0,2.0,134.0,3.0,1.0,2.0,6.0,2.0,3.0,2.0,7.0,10.0,6.0,10.0,0.0,0.0,0.0,4.0,92.9,50.0,0.0,0.0,149611.0,53863.0,9100.0,61511.0,N,N,high_risk
12000.0,0.0756,373.61,MORTGAGE,71000.0,Source Verified,n,26.59,0.0,1.0,15.0,0.0,5751.0,31.0,w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,64744.0,1.0,2.0,1.0,3.0,2.0,49559.0,100.0,1.0,4.0,201.0,31.0,85600.0,3.0,2.0,2.0,7.0,4316.0,41364.0,0.6,0.0,0.0,160.0,242.0,7.0,2.0,2.0,21.0,2.0,0.0,2.0,4.0,5.0,8.0,12.0,12.0,17.0,4.0,15.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,210205.0,55310.0,41600.0,68555.0,N,N,high_risk
15000.0,0.1797,380.66,MORTGAGE,92000.0,Not Verified,n,14.18,1.0,4.0,34.0,0.0,8084.0,41.0,w,15000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,386138.0,4.0,3.0,3.0,3.0,5.0,52650.0,95.0,4.0,7.0,1615.0,35.0,116500.0,2.0,0.0,11.0,11.0,11357.0,83520.0,6.4,0.0,0.0,97.0,171.0,0.0,0.0,3.0,6.0,0.0,0.0,10.0,15.0,20.0,20.0,7.0,30.0,31.0,15.0,34.0,0.0,0.0,0.0,8.0,97.5,0.0,0.0,0.0,500737.0,60734.0,89200.0,55585.0,N,N,high_risk
30000.0,0.1356,691.23,MORTGAGE,97000.0,Verified,n,13.55,0.0,4.0,8.0,1.0,77246.0,19.0,w,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,427495.0,1.0,2.0,1.0,3.0,6.0,20346.0,80.0,0.0,1.0,4953.0,71.0,87300.0,3.0,4.0,5.0,4.0,53437.0,7205.0,58.4,0.0,0.0,170.0,101.0,20.0,6.0,5.0,25.0,6.0,0.0,3.0,4.0,4.0,5.0,7.0,5.0,7.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,25.0,1.0,0.0,459940.0,97592.0,17300.0,25440.0,N,N,high_risk
35000.0,0.1298,796.0,RENT,92300.0,Verified,n,10.12,0.0,1.0,24.0,0.0,7896.0,34.0,w,35000.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,9482.0,1.0,1.0,0.0,0.0,72.0,1586.0,5.0,1.0,3.0,3609.0,6.0,116300.0,1.0,0.0,1.0,3.0,412.0,98204.0,7.4,0.0,0.0,72.0,136.0,4.0,4.0,0.0,4.0,0.0,0.0,9.0,9.0,20.0,24.0,1.0,23.0,33.0,9.0,24.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,148545.0,9482.0,106100.0,32245.0,N,N,high_risk
23000.0,0.1797,583.68,OWN,40500.0,Verified,n,37.51,0.0,1.0,8.0,0.0,6074.0,24.0,w,23000.0,23000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,52277.0,1.0,2.0,1.0,2.0,4.0,46203.0,90.0,0.0,1.0,3109.0,59.0,37800.0,5.0,9.0,2.0,3.0,6535.0,24326.0,20.0,0.0,0.0,145.0,320.0,19.0,4.0,3.0,33.0,5.0,0.0,3.0,3.0,4.0,4.0,10.0,6.0,11.0,3.0,8.0,0.0,0.0,0.0,1.0,95.8,0.0,0.0,0.0,89320.0,52277.0,30400.0,51520.0,N,N,high_risk
8000.0,0.08810000000000001,253.7,OWN,69000.0,Source Verified,n,21.51,0.0,3.0,18.0,0.0,6937.0,22.0,w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,47129.0,4.0,4.0,4.0,4.0,2.0,39357.0,87.0,4.0,7.0,3550.0,42.0,64800.0,3.0,1.0,4.0,12.0,2618.0,51263.0,11.9,0.0,0.0,151.0,208.0,2.0,2.0,0.0,4.0,2.0,0.0,4.0,4.0,9.0,9.0,8.0,13.0,13.0,4.0,18.0,0.0,0.0,0.0,8.0,100.0,0.0,0.0,0.0,112683.0,47129.0,58200.0,45197.0,N,N,high_risk
